TM_DRIVERID,TM_REGISTRATION_NUMBER,COMPANY_CODE,VEHICLE_TYPE_DESCRIPTION,PRODUCT_CODE,FUEL_TYPE,MAX_SPEED,NO_OF_HARSH_BRAKES,NO_OF_HARSH_ACCELERATION,NO_OF_SPEED_VIOLATIONS,NO_EXCESS_IDLE,NO_OF_TRIPS,ENGINE_CAPACITY,FUEL_CONSUMPTION,NUMBER_OF_GEARS,RENTAL,KM_DRIVEN,PROJECTED_EXCESS_KM_CHARGE,SPEED_PENALTY_POINTS,SPEEDING_TIME_SECONDS,DRIVING_TIME,total_time_driven,TM_SCORE,Num_times_yawned,Num_times_Angry,Num_times_sleepy,cluster
6138,MR783,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,78,0,0,0,0,1,2500,8.4,6,220.0,3.3,0.0,0.0,0.0,566.0,0,81.35418,5,7,7,2
6138,MR788,LES,PASS ALL(EXCL D/CAB),FM,PETROL,100,0,0,0,0,6,1496,5.9,5,220.0,159.25,0.0,0.0,0.0,1662.0,3,79.60639499999999,8,11,9,2
6138,MR789,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,84,0,0,0,0,2,2694,8.4,5,220.0,53.5,0.0,0.0,0.0,1990.0,1,97.63189499999999,4,6,8,2
6138,MR795,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,16,0,0,0,0,1,2694,8.4,5,220.0,0.2,0.0,0.0,0.0,144.0,0,85.7326,4,7,8,2
6138,MS997,LES,MINI BUS,FM,DIESEL,105,0,0,0,0,2,2700,10.8,5,220.0,41.1,0.0,0.0,0.0,556.0,1,83.80013000000001,8,8,9,2
6139,A4291,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,81,0,0,0,0,2,4000,8.4,6,220.0,2.7,0.0,0.0,0.0,1004.0,0,80.19943,7,10,10,2
6139,AA776,LES,PASS ALL(EXCL D/CAB),FM,PETROL,76,1,0,0,0,1,1398,8.4,5,220.0,29.5,0.0,0.0,0.0,3584.0,0,92.5615,9,13,14,2
6139,AB596,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,129,19,0,2,0,165,1998,12.200000000000001,5,220.0,1577.9833333333333,0.0,2.6666666666666665,41.166666666666664,640.0,61,92.99844999999999,5,8,8,2
6139,AG817,LES,PASS ALL(EXCL D/CAB),FM,PETROL,90,1,1,0,0,5,2359,11.5,6,220.0,60.2,0.0,0.0,0.0,780.0,3,81.51298,8,8,6,2
6139,AS613,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,67,0,0,0,0,3,1998,10.92,5,220.0,96.0,0.0,0.0,0.0,1268.0,5,98.56779,4,7,8,2
6139,AY581,LES,PASS ALL(EXCL D/CAB),FM,PETROL,79,0,0,0,0,8,1588,8.4,6,220.0,39.1,0.0,0.0,0.0,476.0,2,94.59767,5,9,8,2
6139,AZ864,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,124,19,0,0,0,71,1998,8.4,5,220.0,783.6999999999999,0.0,0.0,0.0,2472.0,26,92.79847000000001,12,13,12,2
6139,M3704,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,5,0,0,0,0,1,1998,12.2,5,1596.35,0.1,0.0,0.0,0.0,1784.0,0,96.15512,4,7,9,2
6139,MD051,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,90,0,0,0,0,2,2694,8.4,5,220.0,46.8,0.0,0.0,0.0,1728.0,1,97.11935,4,9,7,2
6139,MR785,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,51,0,0,0,0,1,1998,8.4,5,220.0,2.0,0.0,0.0,0.0,556.0,0,97.19513,4,10,6,2
6140,A4021,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,116,2,2,0,0,39,2982,8.4,5,220.0,304.8,0.0,0.0,0.0,1025.3333333333333,10,92.04241333333334,5,8,6,2
6140,AB842,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,49,0,0,0,0,1,1998,8.4,5,220.0,1.6,0.0,0.0,0.0,288.0,0,92.28733000000001,7,9,9,2
6140,AZ465,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,73,1,0,0,0,20,1998,8.4,5,220.0,59.4,0.0,0.0,0.0,368.0,3,91.48935999999999,5,8,8,2
6140,AZ540,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,58,0,0,0,0,2,1998,12.2,5,220.0,4.0,0.0,0.0,0.0,612.0,0,97.70295,7,9,8,2
6140,MF416,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,113,9,1,0,0,33,2494,8.7,5,220.0,290.24,0.0,0.0,0.0,2201.6,7,89.54933,8,9,10,2
6140,MM500,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,85,1,0,0,0,13,1998,12.2,5,220.0,30.0,0.0,0.0,0.0,1320.0,1,96.16221,4,7,7,2
6140,MM501,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,103,0,0,0,0,7,2494,8.7,5,220.0,139.375,0.0,0.0,0.0,1301.0,3,94.33485999999999,6,9,7,2
6140,MR782,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,120,6,0,0,0,100,2494,9.6,5,220.0,1007.8249999999999,0.0,0.0,0.0,2179.0,34,94.31031250000001,10,12,11,2
6140,MR795,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,76,0,1,0,0,9,2694,8.4,5,220.0,67.7,0.0,0.0,0.0,3404.0,2,98.11214,9,12,10,2
6140,MS589,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,40,0,0,0,0,1,2771,0.0,5,220.0,3.2,0.0,0.0,0.0,2400.0,0,99.66762,12,13,13,2
6141,MR783,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,130,30,10,2,77,439,2500,8.4,6,220.0,1943.45,0.0,3.25,42.0,963.0,69,79.3082925,6,9,8,4
6141,MR788,LES,PASS ALL(EXCL D/CAB),FM,PETROL,142,26,5,16,31,43,1496,5.9,5,220.0,723.1,0.0,37.0,279.0,16.0,16,67.6933,5,8,5,2
6142,AA216,LES,PASS ALL(EXCL D/CAB),FM,PETROL,50,0,0,0,0,2,1398,8.4,5,220.0,0.9,0.0,0.0,0.0,372.0,0,99.89759000000001,4,10,6,2
6142,AS613,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,70,0,0,0,0,2,1998,10.92,5,220.0,26.9,0.0,0.0,0.0,2992.0,0,99.12579000000001,12,11,13,2
6142,AU492,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,60,0,0,0,0,1,1998,8.4,5,220.0,4.7,0.0,0.0,0.0,660.0,0,92.00959,4,9,9,2
6142,AW841,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,93,0,0,0,0,84,1998,8.4,5,220.0,591.4,0.0,0.0,0.0,524.0,27,99.18678666666666,6,7,7,2
6143,CNK801NC,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,133,0,0,0,0,26,2982,0.0,6,7507.99,273.92499999999995,1485.2,0.0,2.5,1379.0,5,92.3485225,6,9,9,2
6143,CNK802NC,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,125,0,0,0,0,6,2982,0.0,6,9133.101351000001,245.0,0.0,0.0,0.0,2120.0,3,74.09557,10,11,11,2
6143,CNK804NC,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,132,0,0,0,5,21,2982,0.0,6,11266.875,205.5,5172.82,0.0,0.0,1616.0,5,91.035575,9,11,9,2
6144,CNK803NC,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,75,0,0,0,0,1,2982,0.0,6,7507.99,3.4,5302.54,0.0,0.0,460.0,0,94.58418,5,8,5,2
6144,CNK804NC,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,141,0,0,0,0,10,2982,0.0,6,10555.617117,86.03333333333335,5172.82,0.6666666666666666,8.333333333333334,2326.6666666666665,2,79.62293666666666,10,11,10,2
6145,CNK801NC,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,139,1,1,10,23,63,2982,0.0,6,9384.9875,1764.375,1485.2,10.5,194.25,2275.0,27,91.9095075,9,11,11,2
6145,CNK802NC,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,138,0,0,1,0,2,2982,0.0,6,7511.25,191.7,0.0,2.0,26.0,2568.0,4,60.87705,11,13,11,2
6145,CNK803NC,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,136,0,0,9,0,14,2982,0.0,6,9791.265337750001,329.975,5302.54,9.25,145.0,1813.0,5,91.767965,7,9,10,2
6145,CNK804NC,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,138,1,0,6,6,34,2982,0.0,6,9033.4335585,1233.3166666666666,5172.82,6.666666666666667,123.5,1468.6666666666667,17,86.805595,6,9,10,2
6146,CNK801NC,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,131,0,0,0,6,7,2982,0.0,6,7914.26783775,96.925,1485.2,0.0,0.0,1550.0,1,91.140945,7,8,7,2
6146,CNK802NC,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,125,0,0,0,0,13,2982,0.0,6,7511.25,137.3,0.0,0.0,0.0,1716.0,2,60.57541,6,8,5,2
6146,CNK803NC,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,122,0,0,0,0,7,2982,0.0,6,10552.357117000001,185.0,5302.54,0.0,0.0,1690.6666666666667,2,90.82922666666666,7,9,9,2
6146,CNK804NC,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,139,2,0,5,20,178,2982,0.0,6,9033.4335585,3723.9666666666667,5172.82,5.666666666666667,92.16666666666667,2183.3333333333335,64,86.805595,8,12,10,4
6147,CNK803NC,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,129,0,0,0,0,7,2982,0.0,6,7507.99,252.85,5302.54,0.0,0.0,2219.0,4,92.76927,9,11,12,2
6148,CNK801NC,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,124,0,0,0,0,3,2982,0.0,6,7507.99,89.4,1485.2,0.0,0.0,950.0,1,91.43943999999999,5,10,7,2
6148,CNK803NC,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,140,1,0,6,16,59,2982,0.0,6,9384.9875,1181.7,5302.54,7.5,101.5,1916.0,20,90.6964575,7,11,10,2
6148,CNK804NC,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,131,0,0,0,1,38,2982,0.0,6,12077.8006755,897.15,5172.82,0.0,0.0,1912.0,13,73.898,8,12,9,2
6149,A4291,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,127,1,1,6,0,6,4000,8.4,6,220.0,154.4,0.0,6.0,108.0,2136.0,3,86.48686,11,15,13,2
6149,AA450,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,120,21,0,0,0,157,1998,8.4,5,220.0,924.8333333333334,0.0,0.0,0.0,2253.3333333333335,30,91.78811,8,11,12,2
6149,AY581,LES,PASS ALL(EXCL D/CAB),FM,PETROL,58,0,0,0,0,3,1588,8.4,6,220.0,7.2,0.0,0.0,0.0,1600.0,0,96.29903,4,9,7,2
6149,MS997,LES,MINI BUS,FM,DIESEL,114,0,0,0,15,7,2700,10.800000000000002,5,293.3333333333333,167.5,0.0,0.0,0.0,1665.3333333333333,4,85.65451333333334,6,10,9,2
6150,AB596,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,65,0,0,0,0,2,1998,12.2,5,220.0,3.5,0.0,0.0,0.0,448.0,0,81.61057,7,7,6,2
6150,AM841,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,70,0,0,0,0,2,2694,8.4,6,220.0,10.9,0.0,0.0,0.0,1456.0,0,94.8607,6,6,5,2
6150,AS613,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,87,0,0,0,0,84,1998,10.92,5,220.0,574.6000000000001,0.0,0.0,0.0,2212.8,26,99.58173200000002,9,12,10,2
6150,AT606,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,81,0,0,0,0,3,2694,8.4,6,220.0,14.0,0.0,0.0,0.0,2036.0,0,82.08771,11,13,10,2
6150,AW841,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,86,0,0,0,0,24,1998,8.4,5,220.0,163.68333333333334,0.0,0.0,0.0,2470.0,8,99.32707,10,12,10,2
6150,AY581,LES,PASS ALL(EXCL D/CAB),FM,PETROL,67,1,0,0,0,1,1588,8.4,6,220.0,14.5,0.0,0.0,0.0,1756.0,0,94.59767,4,7,6,2
6151,ND235695,RSA,PASS ALL(EXCL D/CAB),FM,PETROL,119,1,1,0,29,268,1398,8.6,5,241.66833333333332,2715.5499999999997,0.0,0.0,0.0,2148.0,79,95.57009,8,9,9,4
6152,DC76LVGP,RSA,TRUCK - MEDIUM,FM,DIESEL,109,1,0,0,0,1,4009,22.37,5,292.48,368.9,0.0,0.0,0.0,3212.0,9,90.46645,2,1,1,1
6152,MR788,LES,PASS ALL(EXCL D/CAB),FM,PETROL,16,0,0,0,0,1,1496,5.9,5,220.0,0.8,0.0,0.0,0.0,264.0,0,67.6933,8,9,7,2
6153,ND802414,RSA,LIGHT COMMERCIAL VEHICLE,FM,PETROL,149,13,18,18,98,506,1598,8.1,5,241.66833333333332,2968.366666666667,0.0,30.5,288.5,2900.6666666666665,104,80.21966333333334,9,13,11,4
6154,ND792976,RSA,PASS ALL(EXCL D/CAB),FM,PETROL,135,8,6,25,325,453,1598,6.6000000000000005,5,241.66833333333332,4031.566666666667,0.0,27.166666666666668,416.0,1982.6666666666667,116,82.5104,8,11,11,4
6155,ND311503,RSA,LIGHT COMMERCIAL VEHICLE,FM,PETROL,127,5,2,0,800,258,1598,8.1,5,241.66833333333332,2523.8166666666666,0.0,1.0,24.166666666666668,2050.0,103,85.61234666666667,9,11,9,4
6156,ND426422,RSA,LIGHT COMMERCIAL VEHICLE,FM,PETROL,138,8,3,29,62,430,1598,8.1,5,241.66833333333338,4636.733333333333,0.0,38.666666666666664,504.6666666666667,2328.0,108,87.57401833333334,9,12,12,4
6157,ND251878,RSA,PASS ALL(EXCL D/CAB),FM,PETROL,150,6,18,144,7,337,1598,6.6000000000000005,5,241.66833333333332,2760.7666666666664,0.0,251.0,2227.3333333333335,1702.0,63,80.00554333333334,8,12,10,4
6158,CA758698,VUS,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,124,7,5,0,7,153,2999,11.03,5,13844.9,930.78,0.0,0.8,20.6,1266.4,28,90.35905199999999,6,9,8,2
6159,CA561246,RSA,PASS ALL(EXCL D/CAB),FML,PETROL,129,4,10,0,10,176,1495,7.7,5,4883.336666666667,1075.2166666666667,0.0,0.5,8.166666666666666,1656.6666666666667,37,91.09556333333335,8,9,10,2
6160,AA776,LES,PASS ALL(EXCL D/CAB),FM,PETROL,81,0,0,0,0,1,1398,8.4,5,220.0,9.05,0.0,0.0,0.0,1592.0,0,91.87256,8,9,8,2
6160,DC76LVGP,RSA,TRUCK - MEDIUM,FM,DIESEL,115,0,0,0,0,1,4009,22.37,5,292.48,130.6,0.0,0.0,0.0,1502.0,3,87.88084,0,2,2,1
6160,MR788,LES,PASS ALL(EXCL D/CAB),FM,PETROL,156,2,0,3,1,6,1496,5.9,5,220.0,145.1,0.0,12.0,50.0,444.0,4,67.6933,7,8,6,2
6161,AY581,LES,PASS ALL(EXCL D/CAB),FM,PETROL,93,0,0,0,0,7,1588,8.4,6,220.0,48.7,0.0,0.0,0.0,916.0,2,98.46519,7,10,7,2
6161,M3704,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,135,2,0,1,0,40,1998,12.2,5,1596.35,465.9,0.0,1.0,20.0,2980.0,15,96.15512,11,14,10,2
6161,MR785,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,79,0,0,0,0,5,1998,8.4,5,220.0,20.75,0.0,0.0,0.0,1196.0,1,96.137195,7,9,7,2
6161,MR790,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,133,8,1,0,25,200,1998,8.4,5,220.0,1051.7333333333333,0.0,0.0,3.3333333333333335,2089.3333333333335,48,86.95601333333333,8,11,11,4
6162,FK52DXGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,151,14,14,161,112,57,2198,6.8,6,13364.610770000001,1790.2,6334.66,197.5,2556.5,2476.0,28,41.01764,11,13,11,0
6162,FK60XDGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,132,0,0,0,0,2,1598,8.1,5,4399.14,42.26666666666667,0.0,0.0,0.0,2138.6666666666665,0,89.62270666666666,6,9,8,2
6163,FK52FDGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,144,8,8,51,10,40,2198,6.8,6,10934.681540000001,854.6,2148.84,65.0,835.0,1040.0,15,42.576809999999995,6,8,9,2
6163,FK60XDGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,113,0,0,0,0,11,1598,8.1,5,4399.14,103.3,0.0,0.0,0.0,2320.0,3,87.71346,9,11,10,2
6164,AA605,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,102,7,0,0,0,184,1998,8.4,5,220.0,1379.5166666666667,0.0,0.0,0.0,1454.0,74,94.54495000000001,7,8,8,4
6164,AE473,LES,PASS ALL(EXCL D/CAB),FM,PETROL,92,0,0,0,0,2,1398,8.4,5,220.0,86.3,0.0,0.0,0.0,3348.0,1,92.70115,10,15,10,2
6164,AG817,LES,PASS ALL(EXCL D/CAB),FM,PETROL,79,0,0,0,0,2,2359,11.5,6,220.0,31.4,0.0,0.0,0.0,2112.0,1,94.14433000000001,7,6,5,2
6164,AG819,LES,PASS ALL(EXCL D/CAB),FM,PETROL,82,0,1,0,0,8,2359,11.5,6,220.0,114.3,0.0,0.0,0.0,1912.0,6,95.97555,5,9,6,2
6164,FP17BLGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,104,0,0,0,0,13,2665,12.67,5,8456.21,35.5,0.0,0.0,0.0,3592.0,0,100.0,10,13,14,2
6164,MD051,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,57,0,0,0,0,1,2694,8.4,5,220.0,2.1,0.0,0.0,0.0,1296.0,0,95.81078000000001,7,6,9,2
6164,MR781,LES,PASS ALL(EXCL D/CAB),FM,PETROL,103,1,0,0,19,10,1496,5.9,5,220.0,126.85,0.0,0.0,0.0,252.0,4,93.961375,6,7,7,2
6164,MR783,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,94,0,0,0,16,3,2500,8.4,6,220.0,41.7,0.0,0.0,0.0,32.0,2,75.92081,5,6,8,2
6164,MR788,LES,PASS ALL(EXCL D/CAB),FM,PETROL,130,0,0,0,1,19,1496,5.9,5,220.0,361.7,0.0,0.25,6.5,1261.0,10,83.2959075,4,8,7,2
6164,MR799,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,123,1,0,0,0,2,2494,10.6,5,220.0,165.0,0.0,0.0,0.0,1188.0,3,98.95889,5,7,7,2
6165,A4291,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,115,1,0,0,0,2,4000,8.4,6,220.0,180.4,0.0,0.0,0.0,3056.0,2,80.79125,9,13,14,2
6165,AZ510,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,113,1,0,0,0,5,1998,11.17,6,220.0,61.9,0.0,0.0,0.0,1268.0,1,99.37078000000001,6,8,9,2
6165,M3704,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,48,0,0,0,0,4,1998,12.2,5,243.0323699,9.2,0.0,0.0,0.0,1912.0,0,93.24561,4,7,7,2
6165,MD980,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,147,17,0,0,0,119,1998,8.4,5,220.0,1075.3166666666668,0.0,0.8333333333333334,7.833333333333333,1235.3333333333333,45,94.841115,6,9,8,2
6165,MR781,LES,PASS ALL(EXCL D/CAB),FM,PETROL,126,2,0,0,0,3,1496,5.9,5,220.0,177.3,0.0,1.0,10.0,952.0,4,75.5048,4,10,5,2
6175,FK60XJGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,12,0,0,0,0,1,1598,8.1,5,4248.102047,0.1,473.28,0.0,0.0,204.0,0,41.477940000000004,8,6,6,2
6178,FK60XSGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,7,0,0,0,0,1,1598,8.1,5,4248.102047,0.1,3282.24,0.0,0.0,192.0,1,90.41586,8,9,8,2
6184,AA782,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,77,0,0,0,0,4,2494,8.7,5,220.0,31.0,0.0,0.0,0.0,2992.0,1,98.84842,11,11,13,2
6184,AB145,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,87,2,0,0,0,111,1998,8.4,5,220.0,535.8666666666667,0.0,0.0,0.0,1356.0,33,95.13976333333333,7,9,9,2
6184,AM842,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,88,1,0,0,0,114,1998,8.4,5,220.0,603.125,0.0,0.0,0.0,2113.0,34,98.21908499999999,9,12,9,2
6184,AV114,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,76,0,0,0,0,19,1998,8.4,5,440.0,121.7,0.0,0.0,0.0,3264.0,5,97.37234000000001,10,12,10,2
6184,AZ168,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,92,0,0,0,1,3,1998,12.2,5,451.51618495,28.599999999999998,0.0,0.0,0.0,882.0,1,87.33209,5,7,6,2
6184,MD302,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,85,0,0,0,0,69,1998,8.4,5,275.0,355.625,0.0,0.0,0.0,1297.0,20,97.5349025,7,10,10,2
6184,MR781,LES,PASS ALL(EXCL D/CAB),FM,PETROL,113,2,0,0,0,1,1496,5.9,5,220.0,100.2,0.0,0.0,0.0,2808.0,2,83.79089,10,13,12,2
6184,MR796,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,104,2,0,0,0,132,2694,8.4,6,220.0,904.7666666666665,0.0,0.0,0.0,1494.6666666666667,50,93.53232666666666,8,11,9,2
6185,CA726496,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,136,11,26,97,88,306,1389,7.2,5,4289.87,3792.0833333333335,0.0,112.83333333333333,1591.0,1000.6666666666666,80,71.45855333333334,7,9,9,4
6186,CY320624,RSA,PASS ALL(EXCL D/CAB),FML,PETROL,136,3,2,22,31,426,1495,7.7,5,6281.873333333333,5419.066666666667,11705.13,25.333333333333332,351.0,1596.0,111,92.73968833333335,8,10,7,4
6187,CA954416,RSA,PANEL VAN - LIGHT,FML,DIESEL,182,9,27,174,20,355,1968,8.6,5,8717.449999999999,5372.3,0.0,313.5,2731.5,2330.6666666666665,107,72.93500833333333,8,12,11,4
6188,M3704,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,114,1,0,0,7,125,1998,12.199999999999998,5,243.03236989999996,809.1333333333333,0.0,0.0,0.0,1574.6666666666667,31,90.94529999999999,8,9,8,2
6188,MR784,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,107,0,0,0,0,1,2500,8.4,6,220.0,29.0,0.0,0.0,0.0,1616.0,0,84.04965,6,9,9,2
6188,MR799,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,119,4,0,0,239,237,2494,10.6,5,220.0,1780.6666666666667,0.0,0.0,0.0,2055.3333333333335,72,90.20128166666666,8,10,11,4
6189,A4021,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,108,1,0,0,0,5,2982,8.4,5,220.0,72.2,0.0,0.0,0.0,1008.0,1,91.71539,6,10,6,2
6189,A6434,LES,TRUCK HEAVY,FM,DIESEL,109,0,0,0,0,85,4250,10.97,7,220.0,2345.9166666666665,0.0,0.0,0.0,1653.3333333333333,69,98.21498000000001,3,3,4,1
6189,AZ465,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,56,0,0,0,0,2,1998,8.4,5,220.0,3.9,0.0,0.0,0.0,660.0,0,91.48935999999999,6,10,9,2
6189,M0938,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,55,0,0,0,0,1,1998,8.4,6,220.0,1.9,0.0,0.0,0.0,864.0,0,96.22873,6,8,9,2
6189,MF416,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,88,0,0,0,0,1,2494,8.7,5,220.0,14.9,0.0,0.0,0.0,1632.0,0,85.8517,8,10,7,2
6189,MR782,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,91,0,0,0,0,7,2494,9.6,5,220.0,86.0,0.0,0.0,0.0,804.0,3,91.39508000000001,7,6,8,2
6189,MR795,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,48,0,0,0,0,2,2694,8.4,5,220.0,3.9,0.0,0.0,0.0,600.0,0,94.37111999999999,4,7,8,2
6190,A4291,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,101,0,0,0,0,4,4000,8.4,6,220.0,168.1,0.0,0.0,0.0,816.0,5,94.09196,7,10,8,2
6190,AA485,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,32,0,0,0,0,1,2494,8.7,5,220.0,1.4,0.0,0.0,0.0,368.0,0,100.0,4,8,5,2
6190,AG817,LES,PASS ALL(EXCL D/CAB),FM,PETROL,85,0,0,0,0,2,2359,11.5,6,220.0,7.5,0.0,0.0,0.0,1476.0,0,98.03285,8,9,8,2
6190,AM841,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,90,1,0,0,0,10,2694,8.4,6,220.0,25.7,0.0,0.0,0.0,588.0,2,94.83851999999999,4,7,7,2
6190,AM842,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,100,0,0,0,0,7,1998,8.4,5,220.0,12.1,0.0,0.0,0.0,2622.0,1,97.67256,11,14,13,2
6190,AS613,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,44,0,0,0,0,3,1998,10.92,5,220.0,5.3,0.0,0.0,0.0,1840.0,0,99.79149,8,9,5,2
6190,AZ168,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,114,0,0,0,1,4,1998,12.199999999999998,5,374.34412330000004,11.766666666666666,0.0,0.0,0.0,808.0,1,92.42473,6,8,7,2
6190,AZ465,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,30,0,0,0,0,6,1998,8.4,5,220.0,1.5,0.0,0.0,0.0,2428.0,0,99.10944,9,12,11,2
6190,M8630,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,103,1,1,0,0,189,2500,8.4,6,220.0,698.8,0.0,0.0,0.0,2200.0,53,98.0784,11,14,13,2
6190,MD051,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,38,0,0,0,0,4,2694,8.4,5,220.0,1.1,0.0,0.0,0.0,1884.0,0,97.11935,8,10,8,2
6190,MS587,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,75,0,0,0,4,3,2771,0.0,5,220.0,5.75,0.0,0.0,0.0,1884.0,1,93.61702,8,11,11,2
6190,MS997,LES,MINI BUS,FM,DIESEL,121,0,0,0,52,52,2700,10.8,5,220.0,688.25,0.0,0.0,5.0,3000.0,22,84.497825,11,14,11,2
6191,AZ168,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,100,0,0,0,0,4,1998,12.2,5,220.0,12.350000000000001,0.0,0.0,0.0,1412.0,0,92.15617,8,6,7,2
6191,M6747,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,119,34,0,0,6,470,1998,8.4,5,220.0,2459.5,0.0,0.0,0.0,2056.0,100,91.26522499999999,6,12,10,4
