,FR,FL,RR,RL
2016-04-20 06:35:20.500,0.25,0.22500000000002274,0.42500000000001137,0.8249999999999886
2016-04-20 06:35:20.600,-0.5,-0.025000000000034106,-1.224999999999966,-0.9749999999999659
2016-04-20 06:35:20.700,0.0,-0.375,0.6999999999999886,0.0999999999999659
2016-04-20 06:35:20.800,1.3000000000000114,1.275000000000034,1.2749999999999773,1.400000000000034
2016-04-20 06:35:20.900,1.0749999999999886,1.375,-0.9499999999999886,-0.2750000000000341
2016-04-20 06:35:21.000,0.19999999999998863,0.0,1.875,0.5749999999999886
2016-04-20 06:35:21.100,0.875,0.75,0.7749999999999773,1.375
2016-04-20 06:35:21.200,0.5250000000000341,0.8000000000000114,-0.2249999999999659,0.5500000000000114
2016-04-20 06:35:21.300,-0.1500000000000341,-0.20000000000004547,0.8000000000000114,0.025000000000034106
2016-04-20 06:35:21.400,0.4000000000000341,0.22500000000002274,0.6749999999999545,0.5249999999999773
2016-04-20 06:35:21.500,0.625,0.39999999999997726,0.1500000000000341,0.375
2016-04-20 06:35:21.600,0.049999999999954525,0.3250000000000455,0.0999999999999659,0.19999999999998863
2016-04-20 06:35:21.700,-0.3499999999999659,-0.47500000000002274,0.05000000000001137,-0.14999999999997726
2016-04-20 06:35:21.800,0.0999999999999659,0.10000000000002274,-0.17500000000001137,0.19999999999998863
2016-04-20 06:35:21.900,-0.049999999999954525,0.17499999999995453,-0.2999999999999545,0.0
2016-04-20 06:35:22.000,0.07499999999998863,-0.17499999999995453,0.5499999999999545,-0.625
2016-04-20 06:35:22.100,1.474999999999966,0.44999999999998863,1.2250000000000227,0.47500000000002274
2016-04-20 06:35:22.200,-0.024999999999977263,0.14999999999997726,-1.1000000000000227,-0.42500000000001137
2016-04-20 06:35:22.300,-1.7749999999999773,-1.8999999999999773,-0.4749999999999659,-0.42500000000001137
2016-04-20 06:35:22.400,-1.8000000000000114,-1.775000000000034,-0.30000000000001137,-0.39999999999997726
2016-04-20 06:35:22.500,0.024999999999977263,-0.32499999999998863,-0.9499999999999886,-1.3500000000000227
2016-04-20 06:35:22.600,0.1500000000000341,0.25,-0.8500000000000227,-0.625
2016-04-20 06:35:22.700,-0.22500000000002274,-0.19999999999998863,-0.5999999999999659,-0.6750000000000114
2016-04-20 06:35:22.800,-0.27499999999997726,-0.22500000000002274,0.19999999999998863,-0.2249999999999659
2016-04-20 06:35:22.900,-0.7250000000000227,-0.75,-0.6750000000000114,-0.1500000000000341
2016-04-20 06:35:23.000,-1.5749999999999886,-1.474999999999966,-0.6750000000000114,-1.25
2016-04-20 06:35:23.100,-0.5,-0.9750000000000227,0.05000000000001137,0.375
2016-04-20 06:35:23.200,-0.10000000000002274,0.2750000000000341,-1.3500000000000227,-1.224999999999966
2016-04-20 06:35:23.300,-0.25,-0.17500000000001137,-0.44999999999998863,-0.7750000000000341
2016-04-20 06:35:23.400,-0.5999999999999659,-0.5749999999999886,-0.07499999999998863,0.025000000000034106
2016-04-20 06:35:23.500,-0.10000000000002274,-0.07500000000004547,-0.27499999999997726,-0.07500000000004547
2016-04-20 06:35:23.600,-0.35000000000002274,-0.19999999999998863,-0.6750000000000114,-0.6749999999999545
2016-04-20 06:35:23.700,-0.14999999999997726,-0.5749999999999886,0.30000000000001137,-0.20000000000004547
2016-04-20 06:35:23.800,-0.35000000000002274,0.024999999999977263,-0.42500000000001137,0.17500000000001137
2016-04-20 06:35:23.900,-0.9499999999999886,0.025000000000034106,-1.75,-0.7249999999999659
2016-04-20 06:35:24.000,-1.0749999999999886,-0.7250000000000227,0.5249999999999773,0.0999999999999659
2016-04-20 06:35:24.100,0.024999999999977263,0.025000000000034106,-0.375,-0.14999999999997726
2016-04-20 06:35:24.200,-0.4749999999999659,0.25,-1.3999999999999773,-0.17500000000001137
2016-04-20 06:35:24.300,-0.8249999999999886,-0.3250000000000455,-0.025000000000034106,-0.25
2016-04-20 06:35:24.400,-0.35000000000002274,-0.7249999999999659,-0.19999999999998863,0.07499999999998863
2016-04-20 06:35:24.500,-0.5249999999999773,0.024999999999977263,-0.9749999999999659,-0.8249999999999886
2016-04-20 06:35:24.600,-0.25,-0.375,0.0999999999999659,0.10000000000002274
2016-04-20 06:35:24.700,0.17499999999995453,0.375,-0.3499999999999659,0.049999999999954525
2016-04-20 06:35:24.800,0.3250000000000455,0.6000000000000227,-0.10000000000002274,0.22500000000002274
2016-04-20 06:35:24.900,-0.35000000000002274,-0.22500000000002274,-0.32499999999998863,0.0
2016-04-20 06:35:25.000,-0.27499999999997726,-0.375,0.625,0.375
2016-04-20 06:35:25.100,0.4749999999999659,0.30000000000001137,-0.8249999999999886,-0.14999999999997726
2016-04-20 06:35:25.200,-0.5249999999999773,0.024999999999977263,-0.10000000000002274,-0.2750000000000341
2016-04-20 06:35:25.300,0.17500000000001137,-0.125,0.6750000000000114,0.4000000000000341
2016-04-20 06:35:25.400,0.6749999999999545,0.6750000000000114,-0.05000000000001137,0.024999999999977263
2016-04-20 06:35:25.500,0.5250000000000341,0.44999999999998863,0.14999999999997726,0.22500000000002274
2016-04-20 06:35:25.600,-0.2750000000000341,-0.25,0.7750000000000341,0.2999999999999545
2016-04-20 06:35:25.700,0.35000000000002274,0.025000000000034106,-0.025000000000034106,0.35000000000002274
2016-04-20 06:35:25.800,-0.47500000000002274,0.125,-0.3499999999999659,0.05000000000001137
2016-04-20 06:35:25.900,-0.5,-0.42500000000001137,0.2249999999999659,-0.8249999999999886
2016-04-20 06:35:26.000,0.6500000000000341,-0.22500000000002274,0.5500000000000114,0.32499999999998863
2016-04-20 06:35:26.100,-0.5749999999999886,-0.6749999999999545,-1.1750000000000114,-0.9250000000000114
2016-04-20 06:35:26.200,-0.75,-0.5250000000000341,-0.4749999999999659,-0.5249999999999773
2016-04-20 06:35:26.300,0.0999999999999659,-0.3499999999999659,0.5249999999999773,-0.05000000000001137
2016-04-20 06:35:26.400,0.32499999999998863,0.0,-0.5249999999999773,-0.42500000000001137
2016-04-20 06:35:26.500,-0.5,-0.42500000000001137,-0.42500000000001137,-0.5
2016-04-20 06:35:26.600,-0.2999999999999545,-0.5,0.5749999999999886,0.14999999999997726
2016-04-20 06:35:26.700,0.17499999999995453,0.0999999999999659,-0.875,-0.27499999999997726
2016-04-20 06:35:26.800,0.025000000000034106,0.25,-0.2249999999999659,-0.35000000000002274
2016-04-20 06:35:26.900,-0.5500000000000114,-0.6999999999999886,1.224999999999966,0.22500000000002274
2016-04-20 06:35:27.000,0.47500000000002274,-0.17500000000001137,-1.1999999999999886,-0.32499999999998863
2016-04-20 06:35:27.100,-0.47500000000002274,0.30000000000001137,0.0,-0.35000000000002274
2016-04-20 06:35:27.200,-0.17500000000001137,-0.4749999999999659,0.6000000000000227,0.125
2016-04-20 06:35:27.300,0.5500000000000114,0.14999999999997726,-0.42500000000001137,-0.17500000000001137
2016-04-20 06:35:27.400,0.07499999999998863,0.44999999999998863,-0.5500000000000114,-0.049999999999954525
2016-04-20 06:35:27.500,-0.625,-0.5500000000000114,0.9250000000000114,0.375
2016-04-20 06:35:27.600,1.1750000000000114,0.7000000000000455,0.125,0.024999999999977263
2016-04-20 06:35:27.700,0.19999999999998863,0.5249999999999773,0.07499999999998863,0.19999999999998863
2016-04-20 06:35:27.800,0.22500000000002274,0.14999999999997726,0.47500000000002274,0.35000000000002274
2016-04-20 06:35:27.900,0.19999999999998863,0.10000000000002274,0.5,0.5749999999999886
2016-04-20 06:35:28.000,0.6499999999999773,0.5500000000000114,-0.22500000000002274,0.30000000000001137
2016-04-20 06:35:28.100,0.625,0.8249999999999886,1.1750000000000114,0.42500000000001137
2016-04-20 06:35:28.200,1.125,1.0249999999999773,1.1499999999999773,1.0249999999999773
2016-04-20 06:35:28.300,1.125,0.875,-0.024999999999977263,0.75
2016-04-20 06:35:28.400,0.42500000000001137,0.6750000000000114,1.224999999999966,0.5749999999999886
2016-04-20 06:35:28.500,0.9000000000000341,0.8500000000000227,1.5,1.4499999999999886
2016-04-20 06:35:28.600,1.3249999999999886,0.9499999999999886,-0.125,0.5500000000000114
2016-04-20 06:35:28.700,0.39999999999997726,0.9250000000000114,1.1750000000000114,0.75
2016-04-20 06:35:28.800,1.0,0.6999999999999886,1.3500000000000227,1.275000000000034
2016-04-20 06:35:28.900,1.5749999999999886,1.5500000000000114,0.9499999999999886,0.875
2016-04-20 06:35:29.000,0.75,1.0500000000000114,0.32499999999998863,0.9249999999999545
2016-04-20 06:35:29.100,0.30000000000001137,0.17499999999995453,1.6000000000000227,0.7750000000000341
2016-04-20 06:35:29.200,0.7250000000000227,0.35000000000002274,0.8000000000000114,0.9749999999999659
2016-04-20 06:35:29.300,0.375,0.6000000000000227,-0.2750000000000341,0.2750000000000341
2016-04-20 06:35:29.400,-0.7250000000000227,-0.20000000000004547,0.05000000000001137,-0.22500000000002274
2016-04-20 06:35:29.500,-0.125,-0.049999999999954525,0.6999999999999886,0.4000000000000341
2016-04-20 06:35:29.600,1.0500000000000114,0.2249999999999659,-0.5,-0.07500000000004547
2016-04-20 06:35:29.700,-0.25,0.2750000000000341,-0.30000000000001137,-0.39999999999997726
2016-04-20 06:35:29.800,-0.6999999999999886,-0.5750000000000455,0.875,-0.05000000000001137
2016-04-20 06:35:29.900,0.39999999999997726,-0.049999999999954525,-0.5249999999999773,0.44999999999998863
2016-04-20 06:35:30.000,0.2750000000000341,0.6999999999999886,-0.05000000000001137,0.0
2016-04-20 06:35:30.100,-0.20000000000004547,-0.1500000000000341,-0.07499999999998863,-0.27499999999997726
2016-04-20 06:35:30.200,-0.07499999999998863,-0.44999999999998863,0.5,0.47500000000002274
2016-04-20 06:35:30.300,0.375,0.4000000000000341,-0.6750000000000114,0.27499999999997726
2016-04-20 06:35:30.400,-0.39999999999997726,-0.10000000000002274,0.025000000000034106,-0.8500000000000227
2016-04-20 06:35:30.500,-0.7750000000000341,-0.8000000000000114,-0.025000000000034106,0.0
2016-04-20 06:35:30.600,-0.14999999999997726,-0.5249999999999773,-0.25,-0.0999999999999659
2016-04-20 06:35:30.700,-0.39999999999997726,0.0999999999999659,-1.0,-0.9250000000000114
2016-04-20 06:35:30.800,-0.6500000000000341,-0.7249999999999659,0.025000000000034106,-0.25
2016-04-20 06:35:30.900,-0.25,-0.19999999999998863,-0.35000000000002274,-0.25
2016-04-20 06:35:31.000,0.07499999999998863,-0.22500000000002274,-0.75,-0.42500000000001137
2016-04-20 06:35:31.100,-0.39999999999997726,-0.125,0.30000000000001137,-0.2249999999999659
2016-04-20 06:35:31.200,-0.19999999999998863,-0.44999999999998863,-0.1500000000000341,0.07499999999998863
2016-04-20 06:35:31.300,0.3499999999999659,0.125,-0.5749999999999886,-0.19999999999998863
2016-04-20 06:35:31.400,0.07500000000004547,0.6750000000000114,0.19999999999998863,0.07499999999998863
2016-04-20 06:35:31.500,-0.42500000000001137,-0.5750000000000455,0.22500000000002274,-0.125
2016-04-20 06:35:31.600,-0.47500000000002274,-0.6749999999999545,-0.42500000000001137,-0.125
2016-04-20 06:35:31.700,-0.5749999999999886,-0.3250000000000455,-0.6499999999999773,-0.5250000000000341
2016-04-20 06:35:31.800,-0.625,-0.625,0.17500000000001137,-0.5749999999999886
2016-04-20 06:35:31.900,0.27499999999997726,0.22500000000002274,-0.5,0.025000000000034106
2016-04-20 06:35:32.000,0.07500000000004547,-0.125,-0.42500000000001137,-0.20000000000004547
2016-04-20 06:35:32.100,-0.4500000000000455,-0.17500000000001137,0.0999999999999659,-0.7999999999999545
2016-04-20 06:35:32.200,-0.4249999999999545,-0.8000000000000114,-0.2249999999999659,0.125
2016-04-20 06:35:32.300,-0.10000000000002274,-0.27499999999997726,-0.9250000000000114,-0.30000000000001137
2016-04-20 06:35:32.400,-0.6999999999999886,-0.125,0.10000000000002274,-0.5
2016-04-20 06:35:32.500,-0.75,-0.7749999999999773,-0.4000000000000341,-0.10000000000002274
2016-04-20 06:35:32.600,0.30000000000001137,-0.025000000000034106,-0.6499999999999773,-0.5500000000000114
2016-04-20 06:35:32.700,-0.07500000000004547,0.17500000000001137,-0.05000000000001137,-0.3499999999999659
2016-04-20 06:35:32.800,-0.5749999999999886,-0.5500000000000114,0.25,0.0999999999999659
2016-04-20 06:35:32.900,-0.07499999999998863,-0.4749999999999659,-0.9250000000000114,-0.4749999999999659
2016-04-20 06:35:33.000,-0.6999999999999886,-0.2750000000000341,-0.27499999999997726,-0.42500000000001137
2016-04-20 06:35:33.100,-0.42500000000001137,-0.32499999999998863,0.125,-0.30000000000001137
2016-04-20 06:35:33.200,-0.07499999999998863,-0.27499999999997726,-0.44999999999998863,-0.125
2016-04-20 06:35:33.300,-0.025000000000034106,-0.1500000000000341,-0.9500000000000455,-0.5999999999999659
2016-04-20 06:35:33.400,-1.0,-0.625,0.125,-0.25
2016-04-20 06:35:33.500,-0.6749999999999545,-0.7749999999999773,-0.5249999999999773,-0.42500000000001137
2016-04-20 06:35:33.600,0.27499999999997726,-0.125,-0.5749999999999886,-0.42500000000001137
2016-04-20 06:35:33.700,-0.22500000000002274,-0.05000000000001137,-0.07499999999998863,-0.5
2016-04-20 06:35:33.800,-0.6999999999999886,-0.9250000000000114,-0.025000000000034106,-0.39999999999997726
2016-04-20 06:35:33.900,0.32499999999998863,0.07499999999998863,-0.8249999999999886,0.049999999999954525
2016-04-20 06:35:34.000,0.125,0.875,0.14999999999997726,-0.0999999999999659
2016-04-20 06:35:34.100,-0.8499999999999659,-1.0249999999999773,0.10000000000002274,-0.19999999999998863
2016-04-20 06:35:34.200,-0.17500000000001137,-0.6999999999999886,-1.0249999999999773,-0.17500000000001137
2016-04-20 06:35:34.300,0.75,1.0749999999999886,0.75,-0.025000000000034106
2016-04-20 06:35:34.400,-1.0,-0.7250000000000227,-0.125,-0.39999999999997726
2016-04-20 06:35:34.500,-0.17500000000001137,-0.4749999999999659,-0.75,-0.07499999999998863
2016-04-20 06:35:34.600,-0.39999999999997726,0.024999999999977263,-0.47500000000002274,-0.32499999999998863
2016-04-20 06:35:34.700,-0.10000000000002274,-0.05000000000001137,0.7749999999999773,0.0
2016-04-20 06:35:34.800,0.30000000000001137,-0.07499999999998863,-0.5749999999999886,-0.10000000000002274
2016-04-20 06:35:34.900,0.05000000000001137,0.07499999999998863,-0.25,-0.07499999999998863
2016-04-20 06:35:35.000,0.0,0.17500000000001137,0.47500000000002274,-0.1500000000000341
2016-04-20 06:35:35.100,-0.44999999999998863,-0.6499999999999773,-0.125,0.17500000000001137
2016-04-20 06:35:35.200,0.19999999999998863,-0.025000000000034106,-0.6000000000000227,-0.14999999999997726
2016-04-20 06:35:35.300,-0.375,0.22500000000002274,0.42500000000001137,-0.2750000000000341
2016-04-20 06:35:35.400,-0.47500000000002274,-0.9499999999999886,-0.125,0.07500000000004547
2016-04-20 06:35:35.500,-0.27499999999997726,-0.42500000000001137,-1.2250000000000227,-0.7750000000000341
2016-04-20 06:35:35.600,-0.42500000000001137,0.14999999999997726,0.0,-0.625
2016-04-20 06:35:35.700,-0.375,-0.625,0.125,0.22500000000002274
2016-04-20 06:35:35.800,0.07499999999998863,-0.27499999999997726,-1.0249999999999773,-0.4000000000000341
2016-04-20 06:35:35.900,-0.27499999999997726,0.125,0.10000000000002274,-0.6749999999999545
2016-04-20 06:35:36.000,-1.025000000000034,-0.9499999999999886,-0.4000000000000341,0.024999999999977263
2016-04-20 06:35:36.100,-0.19999999999998863,-0.5500000000000114,-0.8000000000000114,-0.39999999999997726
2016-04-20 06:35:36.200,0.10000000000002274,0.32499999999998863,0.20000000000004547,-0.7000000000000455
2016-04-20 06:35:36.300,-0.6750000000000114,-0.6999999999999886,-0.1500000000000341,-0.024999999999977263
2016-04-20 06:35:36.400,-0.375,-0.5500000000000114,-1.125,-0.35000000000002274
2016-04-20 06:35:36.500,-0.19999999999998863,-0.05000000000001137,-0.024999999999977263,-0.7749999999999773
2016-04-20 06:35:36.600,-0.6000000000000227,-0.5,0.17500000000001137,0.024999999999977263
2016-04-20 06:35:36.700,0.22500000000002274,-0.27499999999997726,-0.9500000000000455,-0.19999999999998863
2016-04-20 06:35:36.800,-0.30000000000001137,0.05000000000001137,0.025000000000034106,-0.5
2016-04-20 06:35:36.900,-0.75,-0.6500000000000341,-0.30000000000001137,-0.2249999999999659
2016-04-20 06:35:37.000,-0.5500000000000114,-0.7249999999999659,-0.5500000000000114,-0.42500000000001137
2016-04-20 06:35:37.100,-0.19999999999998863,-0.19999999999998863,-0.6499999999999773,-0.6500000000000341
2016-04-20 06:35:37.200,-0.75,-0.47500000000002274,-0.07499999999998863,-0.27499999999997726
2016-04-20 06:35:37.300,-0.07499999999998863,-0.19999999999998863,-0.5500000000000114,-0.17500000000001137
2016-04-20 06:35:37.400,0.625,0.2249999999999659,-0.4000000000000341,-0.5999999999999659
2016-04-20 06:35:37.500,-0.5500000000000114,-0.2249999999999659,0.9500000000000455,-0.2750000000000341
2016-04-20 06:35:37.600,-0.6750000000000114,-1.25,-1.9250000000000114,-0.19999999999998863
2016-04-20 06:35:37.700,-1.349999999999966,-1.1000000000000227,-0.4000000000000341,-0.5249999999999773
2016-04-20 06:35:37.800,-1.3000000000000114,-0.8000000000000114,-0.024999999999977263,-0.7000000000000455
2016-04-20 06:35:37.900,0.32499999999998863,-0.25,-1.0500000000000114,-0.875
2016-04-20 06:35:38.000,0.05000000000001137,0.025000000000034106,-1.0500000000000114,-0.7999999999999545
2016-04-20 06:35:38.100,-0.625,-0.42500000000001137,0.6750000000000114,-0.2750000000000341
2016-04-20 06:35:38.200,-0.125,-0.42500000000001137,-0.6750000000000114,0.125
2016-04-20 06:35:38.300,-0.17500000000001137,-0.14999999999997726,-0.4249999999999545,-0.5500000000000114
2016-04-20 06:35:38.400,-0.44999999999998863,-0.07499999999998863,0.7249999999999659,-0.0999999999999659
2016-04-20 06:35:38.500,0.30000000000001137,-0.1500000000000341,-0.5749999999999886,0.05000000000001137
2016-04-20 06:35:38.600,0.27499999999997726,0.5749999999999886,-0.25,-0.35000000000002274
2016-04-20 06:35:38.700,-1.0500000000000114,-1.0,0.19999999999998863,-0.22500000000002274
2016-04-20 06:35:38.800,-0.8249999999999886,-1.1999999999999886,-1.1499999999999773,-0.17499999999995453
2016-04-20 06:35:38.900,0.0,0.19999999999998863,-0.10000000000002274,-0.4000000000000341
2016-04-20 06:35:39.000,-0.10000000000002274,0.10000000000002274,0.32499999999998863,-0.4749999999999659
2016-04-20 06:35:39.100,0.4000000000000341,-0.125,-0.6499999999999773,-0.22500000000002274
2016-04-20 06:35:39.200,-0.17500000000001137,0.10000000000002274,-0.024999999999977263,-0.27499999999997726
2016-04-20 06:35:39.300,-0.39999999999997726,-0.4500000000000455,0.07499999999998863,0.27499999999997726
2016-04-20 06:35:39.400,-0.7250000000000227,-0.75,-0.7250000000000227,-0.44999999999998863
2016-04-20 06:35:39.500,-0.22500000000002274,-0.2249999999999659,-0.8499999999999659,-0.6000000000000227
2016-04-20 06:35:39.600,-0.27499999999997726,0.32499999999998863,1.224999999999966,0.42500000000001137
2016-04-20 06:35:39.700,0.6000000000000227,-0.10000000000002274,-0.9250000000000114,-0.22500000000002274
2016-04-20 06:35:39.800,-0.05000000000001137,0.05000000000001137,0.125,-0.5499999999999545
2016-04-20 06:35:39.900,-1.0,-0.75,-0.25,0.3499999999999659
2016-04-20 06:35:40.000,0.0,-0.39999999999997726,-0.5999999999999659,-0.44999999999998863
2016-04-20 06:35:40.100,0.14999999999997726,0.32499999999998863,-0.05000000000001137,-0.7749999999999773
2016-04-20 06:35:40.200,-1.4499999999999886,-1.0749999999999886,-0.42500000000001137,0.14999999999997726
2016-04-20 06:35:40.300,-0.5,-0.7250000000000227,-1.224999999999966,-0.5
2016-04-20 06:35:40.400,-0.32499999999998863,0.2750000000000341,0.19999999999998863,-0.5749999999999886
2016-04-20 06:35:40.500,-0.2750000000000341,-0.5250000000000341,-0.2750000000000341,-0.25
2016-04-20 06:35:40.600,-0.024999999999977263,-0.125,-1.099999999999966,-0.375
2016-04-20 06:35:40.700,-0.5749999999999886,-0.0999999999999659,-0.07499999999998863,-0.6500000000000341
2016-04-20 06:35:40.800,-0.8000000000000114,-0.9500000000000455,0.024999999999977263,0.25
2016-04-20 06:35:40.900,0.14999999999997726,0.0,-0.8500000000000227,-0.5249999999999773
2016-04-20 06:35:41.000,-0.75,-0.19999999999998863,-0.049999999999954525,-0.30000000000001137
2016-04-20 06:35:41.100,-0.6499999999999773,-0.8249999999999886,-0.625,-0.5
2016-04-20 06:35:41.200,0.10000000000002274,-0.27499999999997726,-0.8000000000000114,-0.39999999999997726
2016-04-20 06:35:41.300,-0.9500000000000455,-0.30000000000001137,-0.25,-0.7250000000000227
2016-04-20 06:35:41.400,-0.9249999999999545,-1.0,-0.6000000000000227,-0.25
2016-04-20 06:35:41.500,0.2999999999999545,-0.22500000000002274,-0.42500000000001137,-0.5999999999999659
2016-04-20 06:35:41.600,-0.5999999999999659,-0.07499999999998863,0.025000000000034106,-0.30000000000001137
2016-04-20 06:35:41.700,-0.30000000000001137,-0.6750000000000114,-0.875,-0.25
2016-04-20 06:35:41.800,-0.05000000000001137,-0.05000000000001137,-0.19999999999998863,-0.5500000000000114
2016-04-20 06:35:41.900,-0.875,-0.375,-0.07500000000004547,-0.17500000000001137
2016-04-20 06:35:42.000,-0.125,-0.4749999999999659,-0.8999999999999773,-0.30000000000001137
2016-04-20 06:35:42.100,0.0,-0.125,0.27499999999997726,-0.5999999999999659
2016-04-20 06:35:42.200,-0.44999999999998863,-0.5250000000000341,-0.14999999999997726,-0.30000000000001137
2016-04-20 06:35:42.300,0.07499999999998863,-0.125,-0.8000000000000114,0.05000000000001137
2016-04-20 06:35:42.400,0.19999999999998863,0.20000000000004547,-0.14999999999997726,-0.6500000000000341
2016-04-20 06:35:42.500,-1.099999999999966,-0.75,0.9749999999999659,0.3250000000000455
2016-04-20 06:35:42.600,0.6499999999999773,-0.125,-1.2749999999999773,-0.17500000000001137
2016-04-20 06:35:42.700,-0.19999999999998863,0.5249999999999773,0.39999999999997726,-0.5500000000000114
2016-04-20 06:35:42.800,-0.6750000000000114,-0.9250000000000114,-0.3499999999999659,0.375
2016-04-20 06:35:42.900,0.6000000000000227,0.30000000000001137,0.024999999999977263,-0.42500000000001137
2016-04-20 06:35:43.000,0.05000000000001137,0.5500000000000114,0.19999999999998863,0.2750000000000341
2016-04-20 06:35:43.100,-0.22500000000002274,-0.5749999999999886,-0.39999999999997726,-0.17500000000001137
2016-04-20 06:35:43.200,0.35000000000002274,0.19999999999998863,0.44999999999998863,-0.05000000000001137
2016-04-20 06:35:43.300,-0.4000000000000341,0.0,0.22500000000002274,0.35000000000002274
2016-04-20 06:35:43.400,0.10000000000002274,-0.25,-0.8500000000000227,-0.35000000000002274
2016-04-20 06:35:43.500,0.5,0.5749999999999886,0.6999999999999886,0.19999999999998863
2016-04-20 06:35:43.600,0.125,0.32499999999998863,0.625,0.4000000000000341
2016-04-20 06:35:43.700,0.6499999999999773,0.25,-0.2249999999999659,0.39999999999997726
2016-04-20 06:35:43.800,0.8500000000000227,1.0500000000000114,0.9250000000000114,0.19999999999998863
2016-04-20 06:35:43.900,0.3499999999999659,0.47500000000002274,0.875,0.875
2016-04-20 06:35:44.000,1.3500000000000227,0.75,0.17499999999995453,0.9499999999999886
2016-04-20 06:35:44.100,1.0,1.6499999999999773,1.8000000000000114,0.75
2016-04-20 06:35:44.200,0.6750000000000114,0.39999999999997726,0.44999999999998863,1.2000000000000455
2016-04-20 06:35:44.300,1.099999999999966,0.8500000000000227,0.8000000000000114,0.8249999999999886
2016-04-20 06:35:44.400,0.9250000000000114,1.375,1.4499999999999886,0.8999999999999773
2016-04-20 06:35:44.500,0.47500000000002274,0.30000000000001137,0.22500000000002274,0.6750000000000114
2016-04-20 06:35:44.600,1.2749999999999773,0.8499999999999659,1.0,0.8500000000000227
2016-04-20 06:35:44.700,0.9750000000000227,1.5500000000000114,1.5500000000000114,1.0249999999999773
2016-04-20 06:35:44.800,0.8499999999999659,0.7250000000000227,0.44999999999998863,1.125
2016-04-20 06:35:44.900,1.5,1.0249999999999773,1.0,0.9499999999999886
2016-04-20 06:35:45.000,1.0500000000000114,1.6999999999999886,1.875,1.375
2016-04-20 06:35:45.100,0.8249999999999886,0.6750000000000114,0.47500000000002274,1.1999999999999886
2016-04-20 06:35:45.200,1.775000000000034,1.3249999999999886,1.2749999999999773,1.025000000000034
2016-04-20 06:35:45.300,0.9749999999999659,1.6000000000000227,1.7749999999999773,1.1999999999999886
2016-04-20 06:35:45.400,0.6750000000000114,0.39999999999997726,0.22500000000002274,1.1750000000000114
2016-04-20 06:35:45.500,1.375,1.2000000000000455,1.2250000000000227,1.0500000000000114
2016-04-20 06:35:45.600,1.4499999999999886,1.9249999999999545,1.974999999999966,1.3249999999999886
2016-04-20 06:35:45.700,1.275000000000034,0.9750000000000227,0.8249999999999886,1.0500000000000114
2016-04-20 06:35:45.800,1.5500000000000114,1.2250000000000227,1.1750000000000114,1.5499999999999545
2016-04-20 06:35:45.900,1.224999999999966,1.75,1.775000000000034,1.25
2016-04-20 06:35:46.000,0.5500000000000114,0.5999999999999659,0.7249999999999659,1.125
2016-04-20 06:35:46.100,1.1999999999999886,0.875,0.9499999999999886,1.3250000000000455
2016-04-20 06:35:46.200,1.3249999999999886,1.4499999999999886,1.5750000000000455,0.75
2016-04-20 06:35:46.300,1.275000000000034,1.400000000000034,1.4249999999999545,1.5499999999999545
2016-04-20 06:35:46.400,1.4250000000000114,1.099999999999966,0.6000000000000227,1.1000000000000227
2016-04-20 06:35:46.500,0.625,0.8000000000000114,1.0749999999999886,0.9499999999999886
2016-04-20 06:35:46.600,0.6749999999999545,0.9750000000000227,1.8000000000000114,1.1750000000000114
2016-04-20 06:35:46.700,0.7000000000000455,0.32499999999998863,-0.5500000000000114,0.30000000000001137
2016-04-20 06:35:46.800,0.25,0.17500000000001137,0.6750000000000114,0.5249999999999773
2016-04-20 06:35:46.900,0.0,0.42500000000001137,0.5,0.8249999999999886
2016-04-20 06:35:47.000,0.27499999999997726,0.39999999999997726,0.42500000000001137,-0.049999999999954525
2016-04-20 06:35:47.100,0.27499999999997726,-0.024999999999977263,-0.6500000000000341,-0.025000000000034106
2016-04-20 06:35:47.200,-0.875,-0.42500000000001137,0.5250000000000341,0.10000000000002274
2016-04-20 06:35:47.300,-0.8249999999999886,-0.8500000000000227,-0.9250000000000114,-0.6750000000000114
2016-04-20 06:35:47.400,-0.375,-0.25,-0.8999999999999773,-0.22500000000002274
2016-04-20 06:35:47.500,-0.07499999999998863,-0.17500000000001137,0.17499999999995453,-0.6499999999999773
2016-04-20 06:35:47.600,-1.25,-0.9249999999999545,-0.7749999999999773,-0.9499999999999886
2016-04-20 06:35:47.700,-0.35000000000002274,-1.0500000000000114,-1.0500000000000114,-0.35000000000002274
2016-04-20 06:35:47.800,-0.17499999999995453,-0.17500000000001137,0.17500000000001137,-0.8000000000000114
2016-04-20 06:35:47.900,-0.10000000000002274,0.39999999999997726,-0.375,-0.0999999999999659
2016-04-20 06:35:48.000,-0.625,-0.8249999999999886,-0.6999999999999886,-0.05000000000001137
2016-04-20 06:35:48.100,1.0500000000000114,0.5749999999999886,0.25,-0.47500000000002274
2016-04-20 06:35:48.200,-0.44999999999998863,0.10000000000002274,0.3499999999999659,0.35000000000002274
2016-04-20 06:35:48.300,-0.5500000000000114,-0.625,-0.625,0.30000000000001137
2016-04-20 06:35:48.400,0.8999999999999773,0.22500000000002274,0.75,-0.025000000000034106
2016-04-20 06:35:48.500,0.5749999999999886,1.1499999999999773,0.30000000000001137,-0.024999999999977263
2016-04-20 06:35:48.600,-0.27499999999997726,-0.10000000000002274,-0.2249999999999659,0.47500000000002274
